Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Standard Deviation
0xd5b5368baff8e30f75a7e1cdf76c6d165f5df998189f86707bf71077476219cb,12373412,1620206711,5/5/2021 9:25,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xe1d59d7edce98aa7444b7383f8c27d4ab3e19eb5,7222.40475,24880.68661
0x796f3795beed11a967c3c05bf153d7fce9caaf36d2423d5172671551b002cbc6,12373418,1620206793,5/5/2021 9:26,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,17634.11426,41086.5305
0xa521326df9d0188801c8443c2636a1d8e4025c3e73638bd8b843a22ca05c97fc,12373418,1620206793,5/5/2021 9:26,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x4ab32d5bf6ec67d7748d9f24394b527c1f917154,25000,1642.439108
0x657837b36939e8583cc1cf90dbb0d74a620c95d14e265a1e4ee320efd14877b9,12373418,1620206793,5/5/2021 9:26,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,17634.11426,15331.82754
0xa2869b3e159fed151bc14644f6e8e95aecbf425cb54247e9f11e33e747cd9e44,12373420,1620206801,5/5/2021 9:26,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4106.50133,5882.499241
0x8709ecb13840e6aaa738916ef6d7ec285b0674696cdd1d5270c82149f59d4c7b,12373429,1620206929,5/5/2021 9:28,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xc24dc96768d7a96ca37aa3e65787f69afaf1a354,3000,-16234.36001
0x1d58a143a9b61073df88181938e7bc678b59ea5d9b67dbc2d88b3ed50202af91,12373435,1620207004,5/5/2021 9:30,0xadaa82d99ca31379ec8417515a75a7ce3a4b4044,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,12697,-9735.282625
0x84cd98996a41c460e31faa7604e1363ebba26d770ba8b9dccf59ff1e745b87e7,12373453,1620207287,5/5/2021 9:34,0x5ba027d37e18db46adb7c31d0e295c6885c4fbde,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,60000,-123011.8598
0x17df47ea0266b73b43b16d2386eef5cf500b292c681b8a17ef720e17e3a5b2fd,12373454,1620207290,5/5/2021 9:34,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x170ae47ba9b913c33f038aa011b5b83935e86091,4160.71589,-45628.37939
0xf7ccafbfd0eae50826ed4b1c64aafa2be8ed39b28f8aec80adca940c341cb43a,12373458,1620207348,5/5/2021 9:35,0xe8055f7515df22731e2e0ae347b83abb16303b3b,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4408.757639,-1628.944808
0x4aadbb27c4f8867ea6eeae6fd2ec7dd0b0a84f35da60d4d6cb288d14716047b9,12373466,1620207426,5/5/2021 9:37,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xea5ed0b1668fe425fb6124bfa75ea9c4a104c4eb,1000,-27957.47358
0xf721170f6ef5f4836f7696f85eb477444717d40d789019c9091a11c5279e8360,12373478,1620207568,5/5/2021 9:39,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x918403accc9f319c724e9e57d016dba8ca6c7aae,2363.084426,-26318.67256
0x21663cb9c1567170e9462ffa8667e0741d4c2317a3368a0df698fe78460f31fe,12373482,1620207609,5/5/2021 9:40,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x5da9af6973ff9cf5fa24e25e8710e5c37081019f,35832.4397,-33457.72505
0xcb499071734b3a320e51031fdda817936f8b008daedbadfd17329e460eaeafa6,12373498,1620207920,5/5/2021 9:45,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,59436.21064,11721.80171
0x3fac0cfe8c8293a9e31f2e7d7ddfe8949a69b03821428d5e8d2852d144c10764,12373499,1620207966,5/5/2021 9:46,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,5877.023872,20822.58821
0x08235bf80d4974de8cdc8eecd060a6e534250907880d57af89434503d6fb2d7e,12373504,1620208000,5/5/2021 9:46,0x9078aee592d97a7de8c9df3a0ebb938ed88ab97e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1579.759239,75040.7203
0x19890b55ae069d60472a8d7e65f65cccab09bd531447966c621250674ecdfaf1,12373505,1620208009,5/5/2021 9:46,0x7e8e66e8834f762077deec97f792d83092ebe431,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,16832.23481,60188.91223
0x224725ced6de16cf29847cbd3ba8c394449b292561cb34317b49dedce3675306,12373509,1620208056,5/5/2021 9:47,0x5d787c33a3c7293e563d0586d06e84e83ea69e05,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,2228.685636,22270.67304
0xffda92ce3f119daacd245d53c49a17f028d85421b9cb15009e924b127106177f,12373520,1620208251,5/5/2021 9:50,0x591c0cc6bf7862d6baac195d79003d9457946973,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,27422.03742,1735.015411
0xeaf7d3cfd2204f617ebbb3d01fc37a67a1760be046cbf2018b5f486da4deb7c0,12373525,1620208343,5/5/2021 9:52,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xa4ee2105030eb2ff8239e8d3b97843f76487fbff,14444.30309,-20139.50092
0xf38a461bcef8b8c131701fdc88aa1bfa27532e74cbdfb32f92ceba9b3a05c72d,12373553,1620208762,5/5/2021 9:59,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,57244.87834,16019.99306
0xe45296c1cb8a11e1549748336831860d3f77b35907b1de1bc69a3efcb11ef195,12373553,1620208762,5/5/2021 9:59,0xc02c6577c2172f420d6aedcb2e65591270f1e804,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,5698.139978,22725.12737
0xf9c58047094a60501cd4a7d92396059077046f5e69bb3d0609882ccb90854492,12373561,1620208894,5/5/2021 10:01,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xe1d59d7edce98aa7444b7383f8c27d4ab3e19eb5,19716.2609,6597.2963
0x0c8ee9b86a84aee61ae67205d022eeacaf43094a16922e9a0789374d1187590c,12373564,1620208909,5/5/2021 10:01,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4492.801202,58160.4153
0xbbc32b4c6467a5192c77800326d37217e78c3a7ca49359801ddb164c484408df,12373571,1620209004,5/5/2021 10:03,0x6c0aff3a716292f37c79bc726964941f1d8ee819,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,92000,21645.67049
0x6d7fee2d6011479b916bf4576dd5023178c553f38f6d798d3f62a5cd461800fa,12373571,1620209004,5/5/2021 10:03,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x170ae47ba9b913c33f038aa011b5b83935e86091,6005.361294,-15866.83658
0x9bc98ff633d2479453742b81e3aef303f1e587f9300b81d47965a29cd5789651,12373581,1620209145,5/5/2021 10:05,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x656c81e5c2b89fcf918ad9ef1916c82ca434dcdb,3133.332449,16189.64128
0x4dfa2ecb0f33d23292e52e15cc4f01c575ebace7c8e115177b16b9a6ea61570b,12373585,1620209189,5/5/2021 10:06,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xe8055f7515df22731e2e0ae347b83abb16303b3b,2493.803849,-23077.47924
0x838a6650ad310404307aacbdda4e23bf8863991e91e1176086ca1e42f92c7688,12373597,1620209336,5/5/2021 10:08,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94e4af7f5ea36bca51d174dea6effeaf3182ffaf,30192.77186,-2766.001079
0xa72027a68aa1add8baa91a00358d8ef9b77514d7c06c39d92783c4f142150537,12373599,1620209380,5/5/2021 10:09,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94e4af7f5ea36bca51d174dea6effeaf3182ffaf,28495.04189,30468.52353
0xf5005ded98db7ef0fe15bdfbf74d6ace68da1d5bbbb50d1b0a933a518bb86b96,12373600,1620209408,5/5/2021 10:10,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4120.377003,-17532.96459
0x83aa6ee44d533af405eab57aeebb1eda42f8e9a6f48f10e8d7b4b1ebd8ca0fec,12373602,1620209423,5/5/2021 10:10,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94e4af7f5ea36bca51d174dea6effeaf3182ffaf,27158.70155,21243.78379
0x9b60786712a48d1be7856ae45896f5d820cd7e3e59f76bb01968316c68602c79,12373606,1620209446,5/5/2021 10:10,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94e4af7f5ea36bca51d174dea6effeaf3182ffaf,25707.29215,49137.10981
0x350ec3d0525163322ace8266a2f1940ab6c7c9252986264bf8a9c09f02cdfa8b,12373610,1620209486,5/5/2021 10:11,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3680.07859,19809.23973
0x720b48c72fd086e9e99b7458b8816a98092628a6f7e78278b00db46756243486,12373629,1620209743,5/5/2021 10:15,0x964ca78fa3ab137e5ba050dd2c3531b629374a39,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,37422.03742,9228.009654
0x3fb96c4036f43e81c7239af1a4a2a64a04c3b916b92e7b3c14297e1d3f7d2fc9,12373647,1620209992,5/5/2021 10:19,0x4ad368be4a965916fdb7812d6bbea894ad20b9ad,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,90000,5689.287629
0xf5236447bc7ce1b340c68accadb35508d4f3d016e899a584dfeed550eca97cef,12373647,1620209992,5/5/2021 10:19,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,7606.949974,-158.3193024
0xee0da65bd12ccee1474ec843f2aab97938884d1f41f09546c89587bf42077d61,12373652,1620210057,5/5/2021 10:20,0x4ad368be4a965916fdb7812d6bbea894ad20b9ad,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,99474.27623,9472.275277
0x09dd08f56ab3850c8cbc8ea3419667f0bc889d516e8e4df2af727ee30a0b9876,12373652,1620210057,5/5/2021 10:20,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xb5d228cf2cdc45b9667b7bf418dd3f0eb1da30a3,7610.872522,23623.80887
0x52643f27d81795c412f1cde9e4b1f9f7fe91aad7e64728d30881d27c5c032b37,12373653,1620210088,5/5/2021 10:21,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xc00ac1f831cf3a67ee86423107753a19c19a477d,3000,28729.37357
0x2168dd2bad125ed27733961abe9806eae9de63f9cda04308930c857ecc821ccc,12373654,1620210091,5/5/2021 10:21,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xb40e8d6e5be0e059e2442d283705299039bb56eb,91075.43955,54084.52162
0xff4a443fb57060972d1f01b750386992f8d5b5b5f1a0e6ebf4a95223f58586c1,12373654,1620210091,5/5/2021 10:21,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,60138.96775,21279.57887
0xaf168f2df25f12012d053e3ca66d611da3dcafa4ff6a4e1b2c3cad70022f547c,12373654,1620210091,5/5/2021 10:21,0xb40e8d6e5be0e059e2442d283705299039bb56eb,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,91075.43955,84533.16633
0x06e00830f96987ee0fc1c29fa3e0f9d463161a69623c910cf7bf5dbefacf05a9,12373658,1620210127,5/5/2021 10:22,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,63572.92081,24062.63609
0x83f7cb0cf5eb5af9bb0122192d75867c8ec021cc4cb6b632cab1f91217879220,12373658,1620210127,5/5/2021 10:22,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,6220.997222,-29908.81677
0x8a4c0d88e77cc7eefad41f44c5efcf95658d1090c16e483310e45c48e3426053,12373661,1620210184,5/5/2021 10:23,0xfe2353c808f2409ccb81508005a62cef29457706,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,126974.2762,55103.39277
0xfd5adb9779868ed9eb395315cd825f2a67208993b041b07a1f4b7fdb6c18bd24,12373661,1620210184,5/5/2021 10:23,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x170ae47ba9b913c33f038aa011b5b83935e86091,6455.303394,14865.30515
0x605afc3906ebb02b2e16f31d5082cc060744a8decf40a5cbde73a2619bc04ff7,12373663,1620210213,5/5/2021 10:23,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x000000000000084e91743124a982076c59f10084,62185.67868,23560.35953
0xd3fea82d13190db7e1ee4799e4cb0b4d8ca41042bf17c9dc8e7e572a0a8472f2,12373664,1620210261,5/5/2021 10:24,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x76384da6ef91c9e1fb854704432764b94dc9f0a8,16638.44907,35983.37941
0x6470ed2b4e428bbcc05ea9c794fc299a68f877ca360afc61b652389211dfa2a7,12373666,1620210327,5/5/2021 10:25,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4877.404824,-27859.45642
0xc64fc188c81889485a06f409d7fa9b8c9f29a29a68544f6eade0f994c332d1c8,12373666,1620210327,5/5/2021 10:25,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x1108588e618ff956eda7e07ecd281da38de7f565,62313.04305,25645.14678
0xcc16a34c08d1d38c406643cb6d01e8dca192823d434fa25fb6ab343dfa774cae,12373666,1620210327,5/5/2021 10:25,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,7186.313076,45528.63852
0x264a2e1fe7ff771a60ad261b21dd959475466aef34f40ae1f9d39a63930ba6a7,12373667,1620210357,5/5/2021 10:25,0xce33dbd4aff2e53e1ca5e5568db13e487666e5a6,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,2421.037422,13487.25595
0x78f30f0e99280eebafe65265dfc1ddb5bfc535e9243bf29a2b870af43739b83a,12373673,1620210465,5/5/2021 10:27,0xeafd738c06c9ca5f1c443f45033a59d34737af2d,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,26465.40345,-62355.76782
0x46fb81698e921493d6e8040be918289952ef9c4c8fe4184088e06e620d0f871b,12373674,1620210483,5/5/2021 10:28,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x170ae47ba9b913c33f038aa011b5b83935e86091,4240.20394,47597.88048
0x7c54242519d990ecd5bfdd3db35baad67b588305c40968d2100bfa1bba215b1c,12373681,1620210610,5/5/2021 10:30,0x000000000000084e91743124a982076c59f10084,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,62185.67868,14434.20967
0x8bd7e0ceb589796946166a4459c35561f3358ad76f8128c051aa91d625e95731,12373683,1620210642,5/5/2021 10:30,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xc00ac1f831cf3a67ee86423107753a19c19a477d,2000,18670.54711
0x30c35acdfc4589419aa3ce1b540b4ff88bce6649b51d4d017e5773a2b0aa9b07,12373683,1620210642,5/5/2021 10:30,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x964ca78fa3ab137e5ba050dd2c3531b629374a39,47392.52717,7927.482367
0xb152a889f767f56b20a8ae20ffd57c316b75a552a92dd7a46edc381beb882952,12373693,1620210783,5/5/2021 10:33,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x2f45724d7e384b38d5c97206e78470544304887f,5000,68313.69985
0x5485c21ed1c60faccad866686c387f522ed58b491942cf6d012a43e8a17ad6b8,12373693,1620210783,5/5/2021 10:33,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x68c6b5dc2ec25c25df28354e83fd0c65fc5d13df,5043.157214,5837.254261
0xaa5966cc24a0984014627e5d40045215a6df092c3ca18e3f8adf7decf65f064d,12373708,1620210966,5/5/2021 10:36,0x3328f5f2cecaf00a2443082b657cedeaf70bfaef,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,883.488778,-547.360682
0xe5856896c8b754d093241aa7ba95002174418c26bb24e6dcbe6e985f45517be3,12373714,1620211133,5/5/2021 10:38,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x3fb80007367f16ade9168a3be2fcca5c7f357cbc,3132.795217,68928.96614
0xfb41f056663297d444ffe8498e1ee0dfc18192bf155d4e991fd28c68acc5e6b0,12373717,1620211149,5/5/2021 10:39,0xa38f4a422ce55aed802a6bd3f1979819f4e1c67e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,1582.686618,46936.63286
0xa061a3276f273e5f0a893a9781bade8f63f6f3d8dcff5f8e95bb9308d87c1fc0,12373722,1620211203,5/5/2021 10:40,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,210123.85,-26946.04781
0x7be3d596676703e051c9a444564cf2ade784ad3105fba2ed01813c7f409bab3a,12373726,1620211231,5/5/2021 10:40,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x4c2f62d6f34388a8d134907fea723e7ed902fe22,3000,12939.6935
0x7b13c6706abe9ec2f0fffe14bb652b4f97403a3660f9b901aac32b258a23df1b,12373736,1620211326,5/5/2021 10:42,0x6f075940558aff2c0d00cc83a839a6b47c2e3b56,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,17603.63053,-23480.10229
0x1c211aa8416a1bbe38828ba02c21250a952d04cf431ecebd4cadc216a86301cb,12373737,1620211334,5/5/2021 10:42,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,31239.79831,62028.73841
0x0655d5f449074a01fb54d75f10f8561c7f7ef56e850b59714027688eed013e8d,12373738,1620211341,5/5/2021 10:42,0x5ba027d37e18db46adb7c31d0e295c6885c4fbde,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,66974.27623,-41605.91243
0xab81041482f20e85de7a78c87da5e18146b26e3bc25851aac78a5021b45d8092,12373746,1620211415,5/5/2021 10:43,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xf3453f0a63f72bee573449d446895c805920a4b1,22293.68218,23474.86043
0xf679b79fec6e98efe94bcf27dd350316d0ea6a07868827a95e99000a20c1b828,12373747,1620211419,5/5/2021 10:43,0x977c748e003a385b0174f9685180a2da2e9f9375,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,43443.37908,17949.65466
0xe6bf294fa5a48b323c2b0c9a39c1130fa9c27100936cea8be4e4b9ef1a20c495,12373748,1620211439,5/5/2021 10:43,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0xf6da21e95d74767009accb145b96897ac3630bad,89753.70308,63222.69863
0x189c0f95e4d4213cb67471a849766e6aaef1f9d83258a082c355016765b311d8,12373748,1620211439,5/5/2021 10:43,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,28901.79852,-6226.955737
0x94947e876ce0aabb29252f9f2e75e5a9b3c47d237c031c9e05d9def6693627e3,12373748,1620211439,5/5/2021 10:43,0xf6da21e95d74767009accb145b96897ac3630bad,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,89753.70308,-30521.4649
0x5386be49e3afa006d4d097801799e77ddc223aefda007aac1d65de4eedc0ac87,12373749,1620211446,5/5/2021 10:44,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,33237.17722,12645.35568
0xc346ac0b29a139cddbbf714a5428bdc143d4c419bcee93b62c5aba9096e93d00,12373752,1620211484,5/5/2021 10:44,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,30823.22943,31938.61723
0x3bfc1c91583dbcfcbc26af2c209ba12586bab0dd88558816c47d64ee177da230,12373759,1620211642,5/5/2021 10:47,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,28663.16024,-135.3286342
0xff249e6950e4a70c129663d2be4d4f7cc9cd2ad58d304ba09fd7fb0446e5e79a,12373759,1620211642,5/5/2021 10:47,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,5434.592568,-6693.641758
0x25e90ff1c1c656be2aa15b2fec4dbf4e933131d0808079b158109a07de4f75d0,12373767,1620211845,5/5/2021 10:50,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x24910556d418dfd4c4afe4f7cdf88127b6bf29ed,9967.428027,43068.47337
0xaaf22ac2328f453d8db1e59bea0857eee831a6e747c47a57ff56e71fb8a83f55,12373768,1620211849,5/5/2021 10:50,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x0d1fe752ac2e08ef0da1547a12c1bc3b87139d75,8034.099847,11444.9728
0xb86952ecbe0b2c8f773991b6f763eb0e34bdf1dd4424e7a08c482e93ab7fea95,12373774,1620211885,5/5/2021 10:51,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x6337814f9d2ab10f53e65e6ccc16310e61cf8584,13164.78247,41601.20238
0x1c5e20ed591deb95b9b85d9887b513d0415ddb6ba30a1e8a056f0341a390ce7b,12373775,1620211901,5/5/2021 10:51,0x7afa41136b0384cb3e3283c47dcd488ba6713c28,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,21200,32804.73543
0x672f58667f4c012ab209d50bb40c7084bd71ecb91700392b77e7040088934361,12373779,1620211967,5/5/2021 10:52,0x4cd9b8ad9f81771ef11cb7d85b72ffdfdfab78c8,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3095,1360.782968
0x5c9b875aa2ed25fdec83f80da381e94da6270530a582380e3668ffa7c3a5364c,12373784,1620211988,5/5/2021 10:53,0x3f6121301d1e82f52285f601c3720ca6514090a1,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,33262.14603,22320.25434
0xcff6b3ccb5312aa1a176830bcc4479b0948705ba0bf4ed0d4368eade2640de20,12373786,1620212007,5/5/2021 10:53,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7c25bb0ac944691322849419df917c0acc1d379b,17276.12633,17877.77814
0xa1ae65fd0afbf6c4637ba90105b902ce0578ca2c585dd0ceed19e94a6bc76921,12373793,1620212091,5/5/2021 10:54,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,27686.79332,19944.19741
0x5648799adee366c1ed84884508746356a5eadbc19a3d28464933d52b60114b1b,12373799,1620212142,5/5/2021 10:55,0x76384da6ef91c9e1fb854704432764b94dc9f0a8,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,16638.44907,-20241.03622
0x8215750a6174c3410548e3df115a180b70d3d6ac3a135c90ee5f3c1656c794bf,12373799,1620212142,5/5/2021 10:55,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,26940.53929,28940.46227
0x9f8e86d6057751c38c268a5180fe26b1e05a3ed807bebc6ea7ccd61931ac7974,12373801,1620212164,5/5/2021 10:56,0x7afa41136b0384cb3e3283c47dcd488ba6713c28,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,21191.59699,-30661.37253
0xe102f7ac2e6f2e61a05d8b1e493355b8c79b09b836b3fcf7f662b6dc2b02535c,12373803,1620212185,5/5/2021 10:56,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x000000005736775feb0c8568e7dee77222a26880,32852.28297,20252.68963
0xd4b3e7002c5adab7f95e77582535ee4c6bff86d11cdb9aa386e61350fb4e7cbb,12373803,1620212185,5/5/2021 10:56,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7c25bb0ac944691322849419df917c0acc1d379b,21729.31519,30921.54606
0x102c4cc0d853f706805347c470275b1403382ee3a8251380dda22a3d0a1fc6b4,12373803,1620212185,5/5/2021 10:56,0x000000005736775feb0c8568e7dee77222a26880,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,32852.28297,33730.25301
0x1abfe6aabe3bd121aae31e9ca11f7247f967a9ca45c776bccb182c47443d3392,12373804,1620212201,5/5/2021 10:56,0x932b7593f123f292012cec7c76cd9d21c722bc2e,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3670.990745,23348.00266
0x76ba0fc5731e86ad964922686f4152b686d01ecc0eb04bb93c0cfa4a1a43154a,12373805,1620212214,5/5/2021 10:56,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,25361.99137,-30669.22699
0x5f80d7f6a0db81d7a642792f6efa1ddd626fa8c398fa57438fb88a489e55ea1c,12373805,1620212214,5/5/2021 10:56,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,4252.831204,57900.56347
0xb6cd569b5f67b9242211aa51488f9dbf7d1da429e61ba790e8c4e83793952aa8,12373816,1620212341,5/5/2021 10:59,0x5796784ca62d176ab6e809aba33d1b6116b8633b,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,20842.15263,26005.92028
0xf58b892a4c06ffd5d4070956e71f82fe1c0f4b004833f18ecaefa5f456e51a1d,12373817,1620212376,5/5/2021 10:59,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x000000005736775feb0c8568e7dee77222a26880,22673.01416,96511.87722
0xb643d5fb9e824aa694a1440f840e98ae13bfea563cb9982ead39382d22884d69,12373817,1620212376,5/5/2021 10:59,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x7e9c084c78e1b688d9ab11505aafc5c491904d8b,23890.6788,41481.78999
0x448ec6b9683732982c28e98d4f225efde96f2f7c1d58af941d72cbe5e266e6d6,12373817,1620212376,5/5/2021 10:59,0x000000005736775feb0c8568e7dee77222a26880,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,22673.01416,84314.71407
0xd7c5e627fd66dd1d49d91644490351d645eb3ece7c583860c73f2ccb7baa9699,12373835,1620212543,5/5/2021 11:02,0xea07f11d9f15354eba121f0af35f36a53406c009,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3285.807812,68107.35656
0x7bee89fcd8c11ff80010a2ba17e6dfe300d8de9d3b0c5bdf79e162d786db70f9,12373838,1620212584,5/5/2021 11:03,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94e4af7f5ea36bca51d174dea6effeaf3182ffaf,24016.30198,20932.71433
0x2d73bfbada61dcdafc011960e3e0a56205eee94a8cc1fd9dab3f12cc59f89e7b,12373841,1620212616,5/5/2021 11:03,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,0x94e4af7f5ea36bca51d174dea6effeaf3182ffaf,22522.69836,22562.59725
0xac4ef5183a65e35f4e3e1009916874ec828c5b2e49c0a23c31a759fa7b899615,12373842,1620212628,5/5/2021 11:03,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,13009.61633,9553.560789
0x601cb55bd6112029bd56834d2222affbba98ee8838fbc30a06a255f04fb9e9c5,12373844,1620212650,5/5/2021 11:04,0x170ae47ba9b913c33f038aa011b5b83935e86091,0x59c1349bc6f28a427e78ddb6130ec669c2f39b48,3060.279733,35621.95137
